text:give the police that ip address.	labels:I wonder if you can give the police that ip address.	episode_done:True
text:You can always carry on CS along side your other subject .	labels:Perhaps you can always carry on CS along side your other subject .	episode_done:True
text:You need to try to change your mindset, talking about problems is very human and you're not burdening anyone by telling them how you feel!	labels:Maybe it is important to try to change your mindset, talking about problems is very human and you're not burdening anyone by telling them how you feel!	episode_done:True
text:go out and try to do new things.	labels:I would encourage you to go out and try to do new things.	episode_done:True
text:You should probably be talking with a professional about all of this.	labels:You may want to probably be talking with a professional about all of this.	episode_done:True
text:watch youtube while you wait or even people watch.	labels:It would be a good idea to watch youtube while you wait or even people watch.	episode_done:True
text:If will be better if you stop thinking about relationship and try make some good friends and focus on improving yourself.	labels:Give yourself some credit for being awesome and tell yourself you can build new friendships.	episode_done:True
text:You could also try losing yourself in your mind if that makes sense-creating fantasy stories in your head about faraway kingdoms and stuff.	labels:Maybe it is important to also try losing yourself in your mind if that makes sense-creating fantasy stories in your head about faraway kingdoms and stuff.	episode_done:True
text:put the phone in plain sight and say what you need to say.	labels:Perhaps you can put the phone in plain sight and say what you need to say.	episode_done:True
text:I’d recommend you seek counseling, he was still human.	labels:I would highly encourage pre-marital counseling to explore these things and individual counseling for himself to work on fears and anxieties.	episode_done:True
text:Your friends will help you, let them know how much you are struggling.	labels:I would also recommend that you seek support from loved ones.	episode_done:True
text:Be friends.	labels:Additionally, talking to close or compassionate family and friends is always good.	episode_done:True
text:think about how often we regret things we've done in the past.	labels:An option would be to think about how often we regret things we've done in the past.	episode_done:True
text:You shouldnt blame them....since you should be maturing to where you depend less on them since you are already 16.	labels:Perhaps you cannt blame them....since you should be maturing to where you depend less on them since you are already 16.	episode_done:True
text:do something small for a stranger every day.	labels:I wonder if you can do something small for a stranger every day.	episode_done:True
text:remember your self worth.	labels:You may want to remember your self worth.	episode_done:True
text:try to get rid of that bottle of rum.	labels:Perhaps you can try to get rid of that bottle of rum.	episode_done:True
text:try not to sleep more than 10h.	labels:I encourage you to try not to sleep more than 10h.	episode_done:True
text:check with your landlord and tell them exactly what's happening.	labels:I would encourage you to check with your landlord and tell them exactly what's happening.	episode_done:True
text:keep the hope for better days and maybe they will come.	labels:Maybe it is important to keep the hope for better days and maybe they will come.	episode_done:True
text:I think you should call your doctors office and ask because these thing might be specific from office to office.	labels:Maybe it is important to call your doctors office and ask because these thing might be specific from office to office.	episode_done:True
text:You could also consider therapy.	labels:It may also be helpful to discuss these ideas with a local therapist.	episode_done:True
text:concentrate on you and find a path you want to follow.	labels:I would encourage you to concentrate on you and find a path you want to follow.	episode_done:True
text:support your sister and try to get everyone into counselling, even if it’s not affordable, in situations like this there are at least a ton of free or affordable options for kids under 18.	labels:It maybe helpful to support your sister and try to get everyone into counselling, even if it’s not affordable, in situations like this there are at least a ton of free or affordable options for kids under 18.	episode_done:True
text:If this is going to traumatize you then you really need to seek help so you can learn to move past this issue or You will continue to see this as the reason for EVERY failure life will throw at you.	labels:In a scenario where you doubt if you should tell him about this or that, as another counselor suggested, out of fear of any form of abuse or retaliation, those would be serious enough to show you this could never truly work.	episode_done:True
text:try and have some fun and remember why you're living, because sometimes school takes that away for me after it gets to a certain level of stress.	labels:Maybe it is important to try and have some fun and remember why you're living, because sometimes school takes that away for me after it gets to a certain level of stress.	episode_done:True
text:try to focus on the alternative things you can do now.	labels:An option would be to try to focus on the alternative things you can do now.	episode_done:True
text:find what makes you happy and live a good life.	labels:Perhaps you can find what makes you happy and live a good life.	episode_done:True
text:You need to find a counsellor you can trust, which definitely makes a huge difference.	labels:She might really appreciate it if you also let her know that regaining her trust is really important to you.	episode_done:True
text:It surely won't harm anybody, if you see a doctor.	labels:It doesn't hurt to get checked out.	episode_done:True
text:Be patient with yourself.	labels:It's important that you are patient with yourself and tolerant of your discomfort.	episode_done:True
text:go to google and search for a singles hangout for your city.	labels:I would encourage you to go to google and search for a singles hangout for your city.	episode_done:True
text:Actual physical panic symptoms are definitely something to share with your doctor/psychologist ASAP.	labels:Talking to your physician is always a good place to start; your physician can tell you if there are organic influences causing your anxiety that may be out of your control.	episode_done:True
text:thank you but please show this to them if you do it you will do a service to all the people who respect quarantine	labels:I would encourage you to thank you but please show this to them if you do it you will do a service to all the people who respect quarantine	episode_done:True
text:You should probably speak to a careers adviser (if you have one in your school) or speak to people in the CS field you might know, they should give you the advice you need.	labels:Another idea is to chat with a counselor, if you are interested.	episode_done:True
text:keep seeing different doctors until you find one who will take you seriously and not act like an ass to you.	labels:Perhaps you can keep seeing different doctors until you find one who will take you seriously and not act like an ass to you.	episode_done:True
text:try to extend that joy and let them be excited.	labels:I would encourage you to try to extend that joy and let them be excited.	episode_done:True
text:You should never feel bad about taking time away to help yourself!	labels:An option would be to never feel bad about taking time away to help yourself!	episode_done:True
text:drink lots of water!!!	labels:Perhaps you can drink lots of water!!!	episode_done:True
text:think to yourself, watching tv makes me happy.	labels:I encourage you to think to yourself, watching tv makes me happy.	episode_done:True
text:reach out to your friends.	labels:It would be a good idea to reach out to your friends.	episode_done:True
text:thank god you are done with him.	labels:I wonder if you can thank god you are done with him.	episode_done:True
text:If you dont have anyone like that, find some in the meantime while you also seek out therapy.	labels:You can suggest that she enter counseling or therapy.	episode_done:True
text:try a new hobby so your mind is focused somewhere else!	labels:It would be a good idea to try a new hobby so your mind is focused somewhere else!	episode_done:True
text:You can write phrases, cut out words from a magazine, draw how you feel, etc.	labels:Maybe it is important to write phrases, cut out words from a magazine, draw how you feel, etc.	episode_done:True
text:If that doesn't work, talk to a school counselor.	labels:Another idea is to chat with a counselor, if you are interested.	episode_done:True
text:seek help before it’s too late.	labels:I encourage you to seek help before it’s too late.	episode_done:True
text:try to celebrate the little victories.	labels:I would encourage you to try to celebrate the little victories.	episode_done:True
text:act as though you were that person.	labels:I wonder if you can act as though you were that person.	episode_done:True
text:put your energy into moving your own life into the direction you want.	labels:It would be a good idea to put your energy into moving your own life into the direction you want.	episode_done:True
text:If you can go in with an open mind you'll meet a lot of good people and find a support network.	labels:In addition to being open to meeting new friends, involve yourself in projects from which you'll feel satisfied by your own results.	episode_done:True
text:embrace those emotions you have.	labels:I encourage you to embrace those emotions you have.	episode_done:True
text:You could offer to collect your desk and chair or ask to expense a new one.	labels:It maybe helpful to offer to collect your desk and chair or ask to expense a new one.	episode_done:True
text:choose what you want but never make a choice based on fear.	labels:It maybe helpful to choose what you want but never make a choice based on fear.	episode_done:True
text:take that alcohol and save it for a bbq or good football game.	labels:Perhaps you can take that alcohol and save it for a bbq or good football game.	episode_done:True
text:take a deep breath and realize that is the reason the pics are up is for people to 'like' them.	labels:I encourage you to take a deep breath and realize that is the reason the pics are up is for people to 'like' them.	episode_done:True
text:You could also try rubbing your thumb up and down the inside of your forearm or on your palm.	labels:It would be a good idea to also try rubbing your thumb up and down the inside of your forearm or on your palm.	episode_done:True
text:I'm willing to talk if you want, but please get a doctor.	labels:I need you to either talk to me about what's happening, or please go see a doctor.	episode_done:True
text:If you can find it in your area, I recommend getting some therapy for PTSD.	labels:If this is the case I strongly recommend individual therapy to begin working through some of these issues.	episode_done:True
text:give it like a year and you'll be fully transformed.	labels:It may be important to give it like a year and you'll be fully transformed.	episode_done:True
text:try limiting your screen time in your phone settings and just step away from the black mirror for a while	labels:An option would be to try limiting your screen time in your phone settings and just step away from the black mirror for a while	episode_done:True
text:keep looking at that light!	labels:It may be important to keep looking at that light!	episode_done:True
text:I just mean keep trying to get a hold of the therapist and if no response contact other facilities to try and set up an appointment.	labels:I encourage you to meet with a therapist and ask them how they might be able to help you.	episode_done:True
text:tell your doctor/ nurse / shaman and they can probably just up the dosage of medication or put u on some	labels:I would encourage you to tell your doctor/ nurse / shaman and they can probably just up the dosage of medication or put u on some	episode_done:True
text:You could go to college or community college.	labels:You may want to go to college or community college.	episode_done:True
text:if you are really suicidal i think you should try to go to a hospital, your safety is  important	labels:Anytime sadness causes thoughts of suicide or self harm, it is important to get help immediately.	episode_done:True
